x,y,z,intensity,gps_time,label,global_id
746004.93239746,2573793.21234009,459.44631958,2313,5358.0728,9,103010001
746005.07149658,2573794.87274048,461.25363159,8481,5358.0728,9,103010001
746005.57131348,2573794.54312012,460.86392212,21074,5358.0728,9,103010001
746008.09688721,2573793.99774048,460.18362427,11822,5358.0728,9,103010001
746005.08001099,2573794.9198291,461.21643066,8481,5358.0728,9,103010001
746005.44729004,2573794.569823,460.80471802,20817,5358.0728,9,103010001
746006.58529053,2573794.31222412,460.48123169,4626,5358.0728,9,103010001
746007.92180786,2573794.03112671,460.12033081,9509,5358.0728,9,103010001
746004.99428711,2573793.30493042,459.37643433,1028,5358.0728,9,103010001
746005.08858643,2573794.96472046,461.18121338,8481,5358.0728,9,103010001
746005.30370483,2573794.59033081,460.74511719,12079,5358.0728,9,103010001
746006.46410522,2573794.34454224,460.42382813,11822,5358.0728,9,103010001
746007.74840698,2573794.06112549,460.06033325,9252,5358.0728,9,103010001
746009.19210205,2573793.7394397,459.64273071,15420,5358.0728,9,103010001
746005.09481201,2573795.01144287,461.14361572,8481,5358.0728,9,103010001
746005.13048706,2573794.60754272,460.67962646,5654,5358.0728,9,103010001
746006.25429687,2573794.3613269,460.35803223,9252,5358.0728,9,103010001
746007.59649048,2573794.09542725,460.00082397,11051,5358.0728,9,103010001
746009.19051514,2573793.79254028,459.59701538,5654,5358.0728,9,103010001
746005.09520874,2573795.05493042,461.10693359,8481,5358.0728,9,103010001
746005.04119263,2573794.63583252,460.6295166,7710,5358.0728,9,103010001
746006.08760986,2573794.3856189,460.29641724,9252,5358.0728,9,103010001
746002.97341309,2573793.58343384,459.5201416,2570,5358.0728,9,103010001
746009.22231445,2573793.85171387,459.55133057,7710,5358.0728,9,103010001
746005.10878906,2573795.10552856,461.06863403,11565,5358.073,9,103010001
746005.02950439,2573794.68142578,460.58734131,7710,5358.073,9,103010001
746005.95198975,2573794.41363403,460.23931885,8995,5358.073,9,103010001
746002.06661377,2573793.51223633,459.40081787,3341,5358.073,9,103010001
746004.96871338,2573793.47942993,459.22323608,4626,5358.073,9,103010001
746005.1184021,2573795.15093872,461.03363037,8481,5358.073,9,103010001
746008.99370728,2573791.98742554,457.28231812,8995,5358.073,9,103010001
746005.04110107,2573794.72662231,460.55252075,7710,5358.073,9,103010001
746005.82421265,2573794.44213745,460.18371582,11051,5358.073,9,103010001
746009.2473999,2573793.96673462,459.45681763,1799,5358.073,9,103010001
746005.13540039,2573795.20022461,460.99783325,11565,5358.073,9,103010001
746009.00319824,2573792.04241821,457.23452759,15934,5358.073,9,103010001
746005.05849609,2573794.77523682,460.51641846,9766,5358.073,9,103010001
746005.67260132,2573794.46401855,460.12814331,8738,5358.073,9,103010001
746003.39501343,2573793.75674316,459.45602417,1799,5358.073,9,103010001
746009.25649414,2573794.02401611,459.40933228,1799,5358.073,9,103010001
746005.15419922,2573795.24993774,460.96221924,8481,5358.073,9,103010001
746009.0005127,2573792.09744141,457.18731689,13621,5358.073,9,103010001
746005.07549438,2573794.82394287,460.48031616,7710,5358.073,9,103010001
746005.51690063,2573794.48672363,460.07061768,8738,5358.073,9,103010001
746005.05230103,2573794.01663086,459.5635376,2570,5358.073,9,103010001
746009.29119263,2573794.08413574,459.36334229,3855,5358.073,9,103010001
746009.16921387,2573793.60452148,458.78363037,1799,5358.073,9,103010001
746005.15151367,2573795.29543945,460.92303467,8481,5358.073,9,103010001
746009.00759277,2573792.15252563,457.13952637,8995,5358.073,9,103010001
746005.08059082,2573794.87042114,460.4425354,7710,5358.073,9,103010001
746005.39638672,2573794.51443359,460.01782227,10537,5358.073,9,103010001
746002.09081421,2573793.66232178,459.27783203,3341,5358.073,9,103010001
746009.21270142,2573794.12911865,459.31323242,1799,5358.073,9,103010001
746009.2178894,2573793.6620166,458.73962402,1799,5358.073,9,103010001
746009.03521118,2573792.68652222,457.63772583,2056,5358.073,9,103010001
746005.16420898,2573795.34191772,460.88842773,8481,5358.073,9,103010001
746009.03249512,2573792.20522949,457.09332275,8995,5358.073,9,103010001
746005.06231079,2573794.91052124,460.40344238,7710,5358.073,9,103010001
746005.2756897,2573794.54131958,459.96551514,16962,5358.073,9,103010001
746002.10628662,2573793.7000415,459.24902344,3341,5358.073,9,103010001
746006.90749512,2573793.92263672,459.13952637,6168,5358.073,9,103010001
746009.21828613,2573793.71832153,458.69174194,1799,5358.073,9,103010001
746004.98330078,2573795.34963867,460.82061768,5654,5358.073,9,103010001
746009.05498657,2573792.26083252,457.0446167,15934,5358.073,9,103010001
746004.79219971,2573794.9054248,460.32904053,7453,5358.073,9,103010001
746001.22509155,2573793.92153809,459.49902344,2827,5358.073,9,103010001
746002.10579834,2573793.73733398,459.21731567,2313,5358.073,9,103010001
746009.32070312,2573794.25173828,459.22543335,3855,5358.073,9,103010001
746009.21859131,2573793.77181885,458.64611816,1799,5358.0737,9,103010001
745997.36559448,2573793.75552246,459.57302856,4112,5358.0737,9,103010001
746009.05950317,2573792.31341431,456.99923706,15934,5358.0737,9,103010001
746004.45980225,2573794.88491699,460.24954224,6939,5358.0737,9,103010001
746001.87420044,2573794.06472656,459.53674316,1542,5358.0737,9,103010001
746002.11321411,2573793.77383301,459.18783569,771,5358.0737,9,103010001
746009.31859741,2573794.30813477,459.17703247,7710,5358.0737,9,103010001
746009.25429687,2573793.83141968,458.59902954,1799,5358.0737,9,103010001
745997.3869873,2573793.78512451,459.55554199,5654,5358.0737,9,103010001
746009.08550415,2573792.36932251,456.95013428,18247,5358.0737,9,103010001
746004.13689575,2573794.86663696,460.1708374,6682,5358.0737,9,103010001
746001.80071411,2573794.08932373,459.49813843,1542,5358.0737,9,103010001
746006.91860352,2573794.51022217,459.51434326,5911,5358.0737,9,103010001
746009.30449829,2573794.36312744,459.12823486,5654,5358.0737,9,103010001
746004.98198853,2573793.46203491,458.4637146,2570,5358.0737,9,103010001
745997.39260254,2573793.8125293,459.53442383,7196,5358.0737,9,103010001
746009.07531128,2573792.42422363,456.90301514,15934,5358.0737,9,103010001
746004.03798828,2573794.89062378,460.12203979,4883,5358.0737,9,103010001
746008.92159424,2573791.94201538,456.36712646,6939,5358.0737,9,103010001
746001.99401245,2573794.15933105,459.48632813,4626,5358.0737,9,103010001
746006.74660645,2573794.53771851,459.45703125,3855,5358.0737,9,103010001
746009.19091187,2573794.40563843,459.0748291,3855,5358.0737,9,103010001
746004.9861084,2573793.50952026,458.42352295,2570,5358.0737,9,103010001
745997.39238892,2573793.83761475,459.51351929,5654,5358.0737,9,103010001
746009.08071289,2573792.4823291,456.85253906,13621,5358.0737,9,103010001
746003.94649658,2573794.91763184,460.07272339,4626,5358.0737,9,103010001
746002.08498535,2573794.21261475,459.4637146,1542,5358.0737,9,103010001
746006.67330322,2573794.57671997,459.40963745,1799,5358.0737,9,103010001
746009.03109131,2573794.44451782,459.01763916,1799,5358.0737,9,103010001
746009.30001221,2573794.0080249,458.45303345,1799,5358.0737,9,103010001
745997.39211426,2573793.86263916,459.49261475,5654,5358.0737,9,103010001
746009.10979614,2573792.53863403,456.80291748,13621,5358.0737,9,103010001
746004.51879272,2573794.68203613,459.66241455,1799,5358.0737,9,103010001
746002.34530029,2573793.96142456,459.07504272,3341,5358.0737,9,103010001
746008.84978638,2573794.47692749,458.96261597,1799,5358.0737,9,103010001
746009.30278931,2573794.06494019,458.40481567,1799,5358.0737,9,103010001
746009.18041382,2573793.56371948,457.85263062,2313,5358.0737,9,103010001
745997.4052063,2573793.89071533,459.47372437,5654,5358.0737,9,103010001
746009.11669312,2573792.59423706,456.75463867,13621,5358.0737,9,103010001
746004.52248535,2573794.72701904,459.6255188,1799,5358.0737,9,103010001
746004.38460693,2573794.31863281,459.17593384,4369,5358.0737,9,103010001
746008.65859375,2573794.50451538,458.91052246,1799,5358.0737,9,103010001
746009.30159912,2573794.11862061,458.35913086,1799,5358.0737,9,103010001
746009.18731079,2573793.61761353,457.80691528,2313,5358.0737,9,103010001
745997.40300903,2573793.91412231,459.45352173,7196,5358.0737,9,103010001
746009.1177002,2573792.64694092,456.70901489,13621,5358.0737,9,103010001
746004.3164917,2573794.73153564,459.57171631,1799,5358.0737,9,103010001
746002.08980713,2573793.99542114,458.99603271,771,5358.0737,9,103010001
746008.50289307,2573794.53582642,458.86053467,1799,5358.0737,9,103010001
746009.29229126,2573794.17141602,458.31323242,1799,5358.0737,9,103010001
746009.21560059,2573793.67632935,457.75842285,2313,5358.0737,9,103010001
745997.39849243,2573793.93704102,459.43313599,8481,5358.0737,9,103010001
746009.12059937,2573792.69982788,456.66333008,8995,5358.0737,9,103010001
746006.4888855,2573795.17584106,459.7281189,2313,5358.074,9,103010001
746002.09798584,2573794.03253052,458.96652222,4112,5358.074,9,103010001
746008.37450562,2573794.57281372,458.80981445,1799,5358.074,9,103010001
746009.30230103,2573794.22933838,458.26501465,1799,5358.074,9,103010001
746009.2177063,2573793.73263428,457.71032715,2313,5358.074,9,103010001
745997.39598999,2573793.96163818,459.41192627,11565,5358.074,9,103010001
746009.05300293,2573792.75213501,456.62023926,6682,5358.074,9,103010001
746005.02428589,2573794.95022461,459.56082153,2056,5358.074,9,103010001
746002.08999023,2573794.06881592,458.93432617,4883,5358.074,9,103010001
746008.19649658,2573794.60232422,458.75802612,1799,5358.074,9,103010001
746009.33580933,2573794.29003784,458.21691895,1799,5358.074,9,103010001
746009.22179565,2573793.78652832,457.66452026,2313,5358.074,9,103010001
745997.39699707,2573793.98712036,459.39123535,8481,5358.074,9,103010001
746009.14870605,2573792.81204102,456.56521606,8995,5358.074,9,103010001
746004.69811401,2573794.93383667,459.49533081,1799,5358.074,9,103010001
746008.06011353,2573794.63412354,458.71063232,1799,5358.074,9,103010001
746009.3098999,2573794.34094116,458.17102051,3855,5358.074,9,103010001
746009.27120361,2573793.84771606,457.61514282,2313,5358.074,9,103010001
746009.17260132,2573792.86611816,456.51773071,8995,5358.074,9,103010001
746004.58330688,2573794.95672485,459.44842529,3855,5358.074,9,103010001
746006.66170654,2573794.91772339,459.12051392,1799,5358.074,9,103010001
746007.86791382,2573794.65972778,458.66003418,1542,5358.074,9,103010001
746009.21779785,2573794.38644287,458.12261963,1799,5358.074,9,103010001
746005.0236145,2573793.47561523,457.68093872,1542,5358.074,9,103010001
746004.46468506,2573794.97604248,459.40371704,3855,5358.074,9,103010001
746007.75109253,2573794.69302246,458.61444092,1542,5358.074,9,103010001
746009.01690063,2573794.41491577,458.0774231,1799,5358.074,9,103010001
746005.03609619,2573793.52194092,457.64202881,6939,5358.074,9,103010001
746009.17571411,2573793.46261475,456.97213745,2056,5358.074,9,103010001
746004.38091431,2573795.00381348,459.36022949,3855,5358.074,9,103010001
746007.61800537,2573794.72582886,458.56661987,1542,5358.074,9,103010001
746008.89660034,2573794.45553467,458.03024292,1799,5358.074,9,103010001
746009.3026062,2573794.01772949,457.47161865,2313,5358.074,9,103010001
746009.19680176,2573793.51763794,456.92523193,2056,5358.074,9,103010001
746004.31679687,2573795.03292725,459.32052612,1799,5358.074,9,103010001
746006.24981079,2573794.9927356,458.97671509,1799,5358.074,9,103010001
746007.46700439,2573794.75521729,458.51913452,1542,5358.074,9,103010001
746008.69899902,2573794.48531982,457.98413086,1799,5358.074,9,103010001
746009.29918823,2573794.07394287,457.42333984,2313,5358.074,9,103010001
746009.20540771,2573793.57443115,456.87634277,2056,5358.074,9,103010001
746006.14690552,2573795.02352783,458.93093872,1542,5358.074,9,103010001
746007.24459229,2573794.77264282,458.47091675,1542,5358.074,9,103010001
746008.61220703,2573794.52914307,457.93792725,1799,5358.0747,9,103010001
746009.32329712,2573794.13333008,457.37402344,2313,5358.0747,9,103010001
746009.205896,2573793.63061401,456.82803345,2056,5358.0747,9,103010001
746005.14550171,2573794.88912842,458.84692383,1285,5358.0747,9,103010001
746007.15648804,2573794.81033203,458.42593384,4883,5358.0747,9,103010001
746008.41228638,2573794.55691406,457.89343262,1799,5358.0747,9,103010001
746009.29549561,2573794.18704102,457.32641602,2313,5358.0747,9,103010001
746009.22179565,2573793.68832275,456.77862549,2056,5358.0747,9,103010001
746007.12340698,2573794.85653564,458.38214111,9766,5358.0747,9,103010001
746008.2368103,2573794.58172485,457.85412598,1799,5358.0747,9,103010001
746009.32781372,2573794.24203369,457.28161621,2313,5358.0747,9,103010001
746009.23848877,2573793.74062988,456.73391724,2056,5358.0747,9,103010001
746005.70049438,2573795.08181641,458.79492188,1542,5358.0747,9,103010001
746002.12429199,2573794.07961914,458.28463745,7710,5358.0747,9,103010001
746008.10021362,2573794.61651489,457.8102417,1799,5358.0747,9,103010001
746009.32329712,2573794.29833862,457.23312378,2313,5358.0747,9,103010001
746009.25350342,2573793.80111572,456.68191528,2056,5358.0747,9,103010001
746005.55541382,2573795.10442993,458.74761963,1542,5358.0747,9,103010001
746009.01229248,2573795.27084229,458.31762695,7710,5358.0747,9,103010001
746007.89959106,2573794.6441333,457.76583862,1799,5358.0747,9,103010001
746009.30080566,2573794.35253784,457.18551636,2313,5358.0747,9,103010001
746009.26470337,2573793.85873291,456.63253784,2056,5358.0747,9,103010001
746006.04470215,2573793.12814209,456.3913269,6939,5358.0747,9,103010001
746009.49620972,2573795.91662476,458.84143066,14649,5358.0747,9,103010001
746009.01329956,2573795.3278186,458.26992798,7710,5358.0747,9,103010001
746007.81438599,2573794.68243286,457.72451782,1799,5358.0747,9,103010001
746009.18480835,2573794.39514038,457.14224243,2313,5358.0747,9,103010001
746005.05639038,2573793.49041626,456.89172363,1542,5358.0747,9,103010001
746005.67260132,2573793.14453003,456.38912964,6682,5358.0747,9,103010001
746009.01409302,2573795.38482544,458.222229,5654,5358.0747,9,103010001
746007.61599121,2573794.70583984,457.68392944,1542,5358.0747,9,103010001
746009.00368652,2573794.42602417,457.10522461,2313,5358.0747,9,103010001
746005.0276123,2573793.53051636,456.85684204,4626,5358.0747,9,103010001
746005.30010376,2573793.16122314,456.38653564,6425,5358.0747,9,103010001
746004.25109253,2573795.3691394,459.0269165,1799,5358.0747,9,103010001
746005.22329102,2573795.17883179,458.62094116,1285,5358.0747,9,103010001
746007.47719727,2573794.7349231,457.64492798,1542,5358.0747,9,103010001
746008.87990723,2573794.46353027,457.06591797,2313,5358.075,9,103010001
746009.13118896,2573794.00872681,456.50161743,2056,5358.075,9,103010001
746004.91619263,2573793.17294189,456.38873291,5911,5358.075,9,103010001
746004.1526123,2573795.38912842,458.98681641,1799,5358.075,9,103010001
746005.13149414,2573795.20492432,458.5814209,4112,5358.075,9,103010001
746007.28310547,2573795.18472168,458.1307373,1542,5358.075,9,103010001
746007.26931152,2573794.75244019,457.60842896,8481,5358.075,9,103010001
746008.6526123,2573794.48953125,457.03033447,2313,5358.075,9,103010001
746008.85448608,2573794.03213379,456.47763062,2056,5358.075,9,103010001
746004.56420288,2573793.18533203,456.38922119,4112,5358.075,9,103010001
746004.05968628,2573795.40994141,458.94741821,1799,5358.075,9,103010001
746005.03960571,2573795.23052856,458.54241943,5397,5358.075,9,103010001
746007.27401123,2573795.23544189,458.08691406,1542,5358.075,9,103010001
746007.17720947,2573794.78982422,457.56723022,6682,5358.075,9,103010001
746008.54790649,2573794.53072998,456.98883057,2313,5358.075,9,103010001
746003.97008667,2573795.43331787,458.90682983,1799,5358.075,9,103010001
746004.90218506,2573795.24853394,458.50073242,5140,5358.075,9,103010001
746007.26479492,2573795.28613159,458.04312134,1542,5358.075,9,103010001
746007.13048706,2573794.83413574,457.52493286,6682,5358.075,9,103010001
746008.41149292,2573794.567229,456.94973755,2313,5358.075,9,103010001
746003.86501465,2573795.45251343,458.86581421,1799,5358.075,9,103010001
746004.82149658,2573795.27761719,458.46081543,5140,5358.075,9,103010001
746007.25530396,2573795.33672974,457.99932861,1542,5358.075,9,103010001
746002.14418945,2573794.06924316,457.65032959,3855,5358.075,9,103010001
746008.20971069,2573794.59371826,456.91503906,2313,5358.075,9,103010001
746003.76549683,2573795.47262451,458.82553101,3598,5358.075,9,103010001
746004.69759521,2573795.29733154,458.42053223,4883,5358.075,9,103010001
746007.24559937,2573795.38732788,457.95562744,1542,5358.075,9,103010001
746009.0296875,2573795.25372192,457.36862183,7453,5358.075,9,103010001
